Code;Date;Number
GB;2002-01-01;31531
GB;2003-01-01;31624
GB;2004-01-01;29954
GB;2005-01-01;27988
GB;2006-01-01;25745
GB;2007-01-01;24999
GB;2008-01-01;23379
GB;2009-01-01;22465
GB;2010-01-01;21929
GB;2011-01-01;22259
GB;2012-01-01;23235
GB;2013-01-01;22938
GB;2014-01-01;23040
GB;2015-01-01;22801
GB;2016-01-01;22059
GB;2017-01-01;22072
GB;2018-01-01;20941
TZ;1980-01-01;88
TZ;1981-01-01;-1
TZ;1982-01-01;30
TZ;1983-01-01;58
TZ;1984-01-01;-1
TZ;1985-01-01;30
TZ;1986-01-01;-1
TZ;1987-01-01;-1
TZ;1988-01-01;37
TZ;1989-01-01;23
TZ;1990-01-01;-1
TZ;1991-01-01;-1
TZ;1992-01-01;-1
TZ;1993-01-01;-1
TZ;1994-01-01;-1
TZ;1995-01-01;-1
TZ;1996-01-01;-1
TZ;1997-01-01;-1
TZ;1998-01-01;-1
TZ;1999-01-01;-1
TZ;2000-01-01;-1
TZ;2001-01-01;3
TZ;2002-01-01;2
TZ;2003-01-01;1
TZ;2004-01-01;3
TZ;2005-01-01;3
TZ;2006-01-01;1
TZ;2007-01-01;4
TZ;2008-01-01;5
TZ;2009-01-01;3
TZ;2010-01-01;1
TZ;2011-01-01;2
TZ;2012-01-01;-1
TZ;2013-01-01;3
TZ;2014-01-01;4
TZ;2015-01-01;2
TZ;2016-01-01;-1
TZ;2017-01-01;-1
TZ;2018-01-01;25
US;1980-01-01;104329
US;1981-01-01;106413
US;1982-01-01;109625
US;1983-01-01;103703
US;1984-01-01;111284
US;1985-01-01;115235
US;1986-01-01;120916
US;1987-01-01;131837
US;1988-01-01;143836
US;1989-01-01;158707
US;1990-01-01;171163
US;1991-01-01;172115
US;1992-01-01;183347
US;1993-01-01;184196
US;1994-01-01;202755
US;1995-01-01;228142
US;1996-01-01;211946
US;1997-01-01;220496
US;1998-01-01;236979
US;1999-01-01;265763
US;2000-01-01;295895
US;2001-01-01;326471
US;2002-01-01;334445
US;2003-01-01;342441
US;2004-01-01;356943
US;2005-01-01;390733
US;2006-01-01;425966
US;2007-01-01;456154
US;2008-01-01;456321
US;2009-01-01;456106
US;2010-01-01;490226
US;2011-01-01;503582
US;2012-01-01;542815
US;2013-01-01;571612
US;2014-01-01;578802
US;2015-01-01;589410
US;2016-01-01;605571
US;2017-01-01;606956
US;2018-01-01;597141
W2;1980-01-01;-1
W2;1981-01-01;-1
W2;1982-01-01;-1
W2;1983-01-01;-1
W2;1984-01-01;-1
W2;1985-01-01;-1
W2;1986-01-01;-1
W2;1987-01-01;-1
W2;1988-01-01;-1
W2;1989-01-01;-1
W2;1990-01-01;-1
W2;1991-01-01;-1
W2;1992-01-01;-1
W2;1993-01-01;-1
W2;1994-01-01;-1
W2;1995-01-01;-1
W2;1996-01-01;-1
W2;1997-01-01;116100
W2;1998-01-01;141800
W2;1999-01-01;146900
W2;2000-01-01;155400
W2;2001-01-01;172000
W2;2002-01-01;183700
W2;2003-01-01;207900
W2;2004-01-01;232600
W2;2005-01-01;286500
W2;2006-01-01;334800
W2;2007-01-01;378700
W2;2008-01-01;436100
W2;2009-01-01;447000
W2;2010-01-01;527800
W2;2011-01-01;668600
W2;2012-01-01;804100
W2;2013-01-01;978400
W2;2014-01-01;1079500
W2;2015-01-01;1260500
W2;2016-01-01;1490100
W2;2017-01-01;1528200
W2;2018-01-01;1683100
UY;1980-01-01;283
UY;1981-01-01;298
UY;1982-01-01;206
UY;1983-01-01;214
UY;1984-01-01;190
UY;1985-01-01;168
UY;1986-01-01;163
UY;1987-01-01;135
UY;1988-01-01;172
UY;1989-01-01;134
UY;1990-01-01;-1
UY;1991-01-01;171
UY;1992-01-01;179
UY;1993-01-01;176
UY;1994-01-01;169
UY;1995-01-01;256
UY;1996-01-01;207
UY;1997-01-01;402
UY;1998-01-01;496
UY;1999-01-01;552
UY;2000-01-01;616
UY;2001-01-01;595
UY;2002-01-01;496
UY;2003-01-01;549
UY;2004-01-01;551
UY;2005-01-01;613
UY;2006-01-01;756
UY;2007-01-01;774
UY;2008-01-01;739
UY;2009-01-01;780
UY;2010-01-01;784
UY;2011-01-01;687
UY;2012-01-01;700
UY;2013-01-01;-1
UY;2014-01-01;676
UY;2015-01-01;558
UY;2016-01-01;-1
UY;2017-01-01;523
UY;2018-01-01;-1
UZ;1980-01-01;-1
UZ;1981-01-01;-1
UZ;1982-01-01;-1
UZ;1983-01-01;-1
UZ;1984-01-01;-1
UZ;1985-01-01;-1
UZ;1986-01-01;-1
UZ;1987-01-01;-1
UZ;1988-01-01;-1
UZ;1989-01-01;-1
UZ;1990-01-01;-1
UZ;1991-01-01;-1
UZ;1992-01-01;-1
UZ;1993-01-01;2431
UZ;1994-01-01;1125
UZ;1995-01-01;1058
UZ;1996-01-01;967
UZ;1997-01-01;1182
UZ;1998-01-01;721
UZ;1999-01-01;1128
UZ;2000-01-01;968
UZ;2001-01-01;1246
UZ;2002-01-01;918
UZ;2003-01-01;1102
UZ;2004-01-01;478
UZ;2005-01-01;444
UZ;2006-01-01;509
UZ;2007-01-01;522
UZ;2008-01-01;448
UZ;2009-01-01;412
UZ;2010-01-01;632
UZ;2011-01-01;556
UZ;2012-01-01;510
UZ;2013-01-01;557
UZ;2014-01-01;568
UZ;2015-01-01;507
UZ;2016-01-01;555
UZ;2017-01-01;553
UZ;2018-01-01;650
VE;1980-01-01;2067
VE;1981-01-01;2156
VE;1982-01-01;2067
VE;1983-01-01;2107
VE;1984-01-01;2234
VE;1985-01-01;1530
VE;1986-01-01;1574
VE;1987-01-01;1681
VE;1988-01-01;-1
VE;1989-01-01;1367
VE;1990-01-01;1352
VE;1991-01-01;1361
VE;1992-01-01;1540
VE;1993-01-01;1675
VE;1994-01-01;1729
VE;1995-01-01;-1
VE;1996-01-01;2004
VE;1997-01-01;2524
VE;1998-01-01;-1
VE;1999-01-01;-1
VE;2000-01-01;2348
VE;2001-01-01;-1
VE;2002-01-01;2217
VE;2003-01-01;2069
VE;2004-01-01;1957
VE;2005-01-01;2353
VE;2006-01-01;2540
VE;2007-01-01;2542
VE;2008-01-01;2376
VE;2009-01-01;2111
VE;2010-01-01;1843
VE;2011-01-01;1625
VE;2012-01-01;1526
VE;2013-01-01;1463
VE;2014-01-01;1432
VE;2015-01-01;975
VE;2016-01-01;595
VE;2017-01-01;434
VE;2018-01-01;-1
VN;1980-01-01;-1
VN;1981-01-01;-1
VN;1982-01-01;-1
VN;1983-01-01;-1
VN;1984-01-01;52
VN;1985-01-01;3
VN;1986-01-01;9
VN;1987-01-01;-1
VN;1988-01-01;22
VN;1989-01-01;62
VN;1990-01-01;75
VN;1991-01-01;62
VN;1992-01-01;83
VN;1993-01-01;225
VN;1994-01-01;292
VN;1995-01-01;682
VN;1996-01-01;966
VN;1997-01-01;1264
VN;1998-01-01;1105
VN;1999-01-01;1142
VN;2000-01-01;1239
VN;2001-01-01;1286
VN;2002-01-01;1211
VN;2003-01-01;1150
VN;2004-01-01;1431
VN;2005-01-01;1947
VN;2006-01-01;2166
VN;2007-01-01;2860
VN;2008-01-01;3199
VN;2009-01-01;2890
VN;2010-01-01;3582
VN;2011-01-01;3560
VN;2012-01-01;3805
VN;2013-01-01;3995
VN;2014-01-01;4447
VN;2015-01-01;5033
VN;2016-01-01;5228
VN;2017-01-01;5382
VN;2018-01-01;6071
WD;1980-01-01;-1
WD;1981-01-01;-1
WD;1982-01-01;-1
WD;1983-01-01;-1
WD;1984-01-01;-1
WD;1985-01-01;921800
WD;1986-01-01;947700
WD;1987-01-01;994900
WD;1988-01-01;1009700
WD;1989-01-01;1014400
WD;1990-01-01;997500
WD;1991-01-01;888200
WD;1992-01-01;943600
WD;1993-01-01;943300
WD;1994-01-01;942800
WD;1995-01-01;1048000
WD;1996-01-01;1088500
WD;1997-01-01;1163200
WD;1998-01-01;1215000
WD;1999-01-01;1268600
WD;2000-01-01;1377500
WD;2001-01-01;1456800
WD;2002-01-01;1444000
WD;2003-01-01;1483900
WD;2004-01-01;1568200
WD;2005-01-01;1703200
WD;2006-01-01;1791700
WD;2007-01-01;1874700
WD;2008-01-01;1930000
WD;2009-01-01;1855900
WD;2010-01-01;1997400
WD;2011-01-01;2158200
WD;2012-01-01;2356500
WD;2013-01-01;2556100
WD;2014-01-01;2672200
WD;2015-01-01;2878600
WD;2016-01-01;3117500
WD;2017-01-01;3162300
WD;2018-01-01;3326300
YE;1980-01-01;-1
YE;1981-01-01;-1
YE;1982-01-01;-1
YE;1983-01-01;-1
YE;1984-01-01;-1
YE;1985-01-01;-1
YE;1986-01-01;-1
YE;1987-01-01;-1
YE;1988-01-01;-1
YE;1989-01-01;-1
YE;1990-01-01;-1
YE;1991-01-01;-1
YE;1992-01-01;-1
YE;1993-01-01;-1
YE;1994-01-01;-1
YE;1995-01-01;-1
YE;1996-01-01;-1
YE;1997-01-01;-1
YE;1998-01-01;23
YE;1999-01-01;39
YE;2000-01-01;29
YE;2001-01-01;24
YE;2002-01-01;28
YE;2003-01-01;29
YE;2004-01-01;37
YE;2005-01-01;43
YE;2006-01-01;48
YE;2007-01-01;35
YE;2008-01-01;85
YE;2009-01-01;72
YE;2010-01-01;75
YE;2011-01-01;44
YE;2012-01-01;85
YE;2013-01-01;80
YE;2014-01-01;53
YE;2015-01-01;30
YE;2016-01-01;32
YE;2017-01-01;28
YE;2018-01-01;-1
YU;1980-01-01;3358
YU;1981-01-01;3156
YU;1982-01-01;2984
YU;1983-01-01;2532
YU;1984-01-01;2257
YU;1985-01-01;2072
YU;1986-01-01;2287
YU;1987-01-01;2451
YU;1988-01-01;2406
YU;1989-01-01;2509
YU;1990-01-01;2481
YU;1991-01-01;2010
YU;1992-01-01;-1
YU;1993-01-01;838
YU;1994-01-01;788
YU;1995-01-01;822
YU;1996-01-01;713
YU;1997-01-01;513
YU;1998-01-01;618
YU;1999-01-01;723
YU;2000-01-01;848
YU;2001-01-01;1474
YU;2002-01-01;1641
YU;2003-01-01;1039
YU;2004-01-01;-1
YU;2005-01-01;-1
YU;2006-01-01;-1
YU;2007-01-01;-1
YU;2008-01-01;-1
YU;2009-01-01;-1
YU;2010-01-01;-1
YU;2011-01-01;-1
YU;2012-01-01;-1
YU;2013-01-01;-1
YU;2014-01-01;-1
YU;2015-01-01;-1
YU;2016-01-01;-1
YU;2017-01-01;-1
YU;2018-01-01;-1
ZR;1980-01-01;103
ZR;1981-01-01;82
ZR;1982-01-01;99
ZR;1983-01-01;72
ZR;1984-01-01;94
ZR;1985-01-01;-1
ZR;1986-01-01;-1
ZR;1987-01-01;-1
ZR;1988-01-01;-1
ZR;1989-01-01;-1
ZR;1990-01-01;-1
ZR;1991-01-01;-1
ZR;1992-01-01;-1
ZR;1993-01-01;-1
ZR;1994-01-01;-1
ZR;1995-01-01;-1
ZR;1996-01-01;-1
ZR;1997-01-01;-1
ZR;1998-01-01;-1
ZR;1999-01-01;-1
ZR;2000-01-01;-1
ZR;2001-01-01;-1
ZR;2002-01-01;-1
ZR;2003-01-01;-1
ZR;2004-01-01;-1
ZR;2005-01-01;-1
ZR;2006-01-01;-1
ZR;2007-01-01;-1
ZR;2008-01-01;-1
ZR;2009-01-01;-1
ZR;2010-01-01;-1
ZR;2011-01-01;-1
ZR;2012-01-01;-1
ZR;2013-01-01;-1
ZR;2014-01-01;-1
ZR;2015-01-01;-1
ZR;2016-01-01;-1
ZR;2017-01-01;-1
ZR;2018-01-01;-1
ZM;1980-01-01;115
ZM;1981-01-01;108
ZM;1982-01-01;92
ZM;1983-01-01;92
ZM;1984-01-01;79
ZM;1985-01-01;105
ZM;1986-01-01;108
ZM;1987-01-01;99
ZM;1988-01-01;81
ZM;1989-01-01;53
ZM;1990-01-01;57
ZM;1991-01-01;48
ZM;1992-01-01;71
ZM;1993-01-01;64
ZM;1994-01-01;-1
ZM;1995-01-01;43
ZM;1996-01-01;42
ZM;1997-01-01;-1
ZM;1998-01-01;-1
ZM;1999-01-01;39
ZM;2000-01-01;-1
ZM;2001-01-01;31
ZM;2002-01-01;9
ZM;2003-01-01;13
ZM;2004-01-01;28
ZM;2005-01-01;27
ZM;2006-01-01;13
ZM;2007-01-01;39
ZM;2008-01-01;43
ZM;2009-01-01;18
ZM;2010-01-01;17
ZM;2011-01-01;24
ZM;2012-01-01;38
ZM;2013-01-01;39
ZM;2014-01-01;39
ZM;2015-01-01;32
ZM;2016-01-01;33
ZM;2017-01-01;22
ZM;2018-01-01;-1
ZW;1980-01-01;320
ZW;1981-01-01;309
ZW;1982-01-01;271
ZW;1983-01-01;277
ZW;1984-01-01;225
ZW;1985-01-01;243
ZW;1986-01-01;253
ZW;1987-01-01;241
ZW;1988-01-01;182
ZW;1989-01-01;177
ZW;1990-01-01;203
ZW;1991-01-01;188
ZW;1992-01-01;203
ZW;1993-01-01;180
ZW;1994-01-01;-1
ZW;1995-01-01;180
ZW;1996-01-01;150
ZW;1997-01-01;-1
ZW;1998-01-01;-1
ZW;1999-01-01;-1
ZW;2000-01-01;-1
ZW;2001-01-01;-1
ZW;2002-01-01;-1
ZW;2003-01-01;-1
ZW;2004-01-01;-1
ZW;2005-01-01;-1
ZW;2006-01-01;-1
ZW;2007-01-01;-1
ZW;2008-01-01;-1
ZW;2009-01-01;-1
ZW;2010-01-01;-1
ZW;2011-01-01;-1
ZW;2012-01-01;-1
ZW;2013-01-01;23
ZW;2014-01-01;27
ZW;2015-01-01;28
ZW;2016-01-01;13
ZW;2017-01-01;-1
ZW;2018-01-01;-1
